date,rainfall_mm,soil_moisture_percent,humidity_percent,river_level_m,temperature_c,flood_risk
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2020-01-18,19.77,35.84,69.45,4.14,28.76,0
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2022-07-22,60.16,36.6,91.37,3.22,31.72,1
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2022-05-04,23.43,20.91,87.86,2.63,22.28,0
2020-09-20,16.07,26.0,68.58,4.99,21.08,0
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2025-06-18,25.01,38.07,83.81,2.67,32.51,0
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2020-05-08,36.36,26.85,86.68,5.94,27.62,0
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2021-09-06,26.52,40.34,70.57,3.3,26.16,0
2021-08-03,29.03,19.26,71.25,4.43,17.02,0
2023-07-06,39.83,41.03,65.97,3.37,24.06,0
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2023-05-26,3.48,13.77,82.93,8.08,28.08,0
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2025-06-20,52.35,32.83,81.95,5.72,34.78,0
2022-02-10,17.36,32.79,56.66,5.24,35.6,0
2021-04-05,58.05,31.93,77.51,3.2,26.5,0
2021-08-06,14.39,55.39,40.0,8.02,35.98,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2023-07-05,63.15,27.69,72.35,6.28,19.63,0
2020-04-22,20.92,38.14,42.79,1.02,21.7,0
2022-06-19,21.62,22.29,78.14,6.65,20.07,0
2026-02-07,0.48,34.92,64.04,7.47,34.13,0
2025-02-17,15.59,26.34,65.23,3.03,27.38,0
2020-04-11,33.88,34.25,88.1,8.76,24.53,1
2026-01-23,16.69,14.32,74.86,4.12,18.85,0
2021-10-14,21.8,32.19,80.33,1.6,29.85,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2020-11-28,44.75,25.24,67.4,6.11,34.58,0
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2025-03-25,25.37,35.05,79.76,5.25,33.41,0
2020-10-14,26.53,27.52,90.39,4.94,31.1,0
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2023-03-15,11.28,22.55,95.77,8.52,30.81,1
2024-06-23,8.71,14.67,91.64,8.89,16.81,1
2026-06-14,2.85,31.8,67.77,4.14,35.19,0
2026-05-20,16.78,38.99,78.09,4.39,22.92,0
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2020-09-03,76.73,6.8,89.36,4.93,27.05,1
2021-05-18,112.8,42.54,81.17,8.15,22.39,1
2020-11-07,25.93,23.46,87.11,2.07,29.71,0
2024-04-13,79.93,28.37,94.36,5.47,18.15,1
2026-06-04,28.32,16.53,66.91,3.85,31.05,0
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2022-03-25,28.67,12.98,81.58,3.27,28.69,0
2024-06-01,32.6,29.54,67.3,7.59,25.19,0
2021-12-31,26.62,13.73,60.93,3.66,30.27,0
2022-01-28,5.86,17.83,76.06,3.93,28.84,0
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2022-12-30,36.51,20.6,79.19,5.64,22.48,0
2024-07-29,15.32,26.42,63.2,4.22,29.79,0
2024-05-23,204.15,48.69,90.15,8.81,28.71,1
2025-12-21,34.24,27.1,83.87,4.49,30.12,0
2021-01-27,16.16,46.64,70.72,2.26,22.82,0
2022-01-27,48.26,34.16,75.6,5.59,31.52,0
2021-08-28,24.51,34.54,82.04,3.94,22.56,0
2022-06-22,12.5,23.83,88.46,6.31,24.56,0
2020-09-24,85.61,17.36,70.81,8.2,32.21,1
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2025-07-21,22.35,28.92,73.16,5.29,34.97,0
2023-05-01,20.18,12.31,67.95,7.76,27.48,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2025-04-05,2.38,33.36,80.6,0.7,30.78,0
2023-12-02,117.84,50.54,90.9,6.62,24.79,1
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2026-08-19,16.04,16.68,73.26,6.87,26.76,0
2025-02-26,28.98,29.02,66.8,0.53,34.36,0
2020-06-30,21.29,29.61,86.55,2.28,22.03,0
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2020-02-17,19.65,27.78,87.55,2.7,29.78,0
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2022-09-09,29.91,31.36,72.12,2.67,32.64,0
2022-05-03,21.43,23.8,72.61,6.33,16.8,0
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2023-02-26,48.74,20.49,42.58,3.31,28.01,0
2024-04-04,11.91,31.34,81.3,3.38,34.45,0
2024-01-29,40.59,31.94,87.88,3.32,24.49,0
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2026-06-05,52.14,21.01,64.74,1.99,30.61,0
2025-05-11,64.94,54.98,91.67,5.25,23.1,1
2025-01-22,20.59,33.58,72.24,4.4,15.92,0
2024-08-25,5.65,15.74,100.0,9.54,30.67,1
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2021-10-04,71.85,33.1,82.5,8.98,25.64,1
2021-05-18,112.8,42.54,81.17,8.15,22.39,1
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2022-08-17,53.15,34.28,71.48,6.99,19.37,0
2023-04-02,68.59,25.74,77.4,2.34,28.87,0
2023-03-06,15.78,17.32,81.82,6.74,31.89,0
2021-11-19,57.78,32.91,67.86,6.95,25.99,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2021-07-06,78.61,20.06,86.89,9.27,27.78,1
2023-08-18,64.85,20.21,82.7,4.52,31.07,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2026-10-21,33.09,37.32,72.5,6.36,24.65,0
2026-08-04,16.14,34.81,60.8,4.85,38.26,0
2022-05-22,57.08,18.12,60.12,5.02,23.31,0
2026-09-07,3.94,38.26,74.06,0.0,27.01,0
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2025-02-10,64.94,38.09,95.46,3.92,29.22,1
2024-12-22,25.59,30.76,67.59,3.6,25.52,0
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2020-11-17,22.1,34.79,89.19,5.81,20.67,0
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2024-08-08,14.3,23.4,66.26,7.64,30.79,0
2023-11-10,19.71,14.19,76.95,3.6,31.68,0
2026-08-27,45.25,56.67,85.45,3.24,29.1,1
2024-01-30,19.6,28.53,68.66,1.73,40.0,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2026-09-20,31.19,27.23,60.91,0.0,21.33,0
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2020-01-20,9.6,29.43,74.07,5.68,29.4,0
2024-06-03,80.6,36.83,76.85,8.3,19.46,1
2022-11-16,62.94,16.52,78.59,6.04,31.53,0
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2024-08-03,17.06,18.38,92.44,7.07,30.18,0
2021-03-31,40.66,28.53,71.88,5.3,32.27,0
2024-01-27,32.4,21.39,77.32,4.8,19.61,0
2026-01-03,32.35,33.33,84.39,3.93,31.81,0
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2025-07-01,5.44,20.49,75.33,7.22,33.99,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2026-09-17,35.51,10.48,85.44,9.18,30.9,1
2025-11-22,18.13,26.85,74.05,2.38,28.51,0
2026-06-03,41.12,25.45,78.31,3.1,36.94,0
2021-09-02,7.38,23.08,89.36,6.18,30.55,0
2020-07-29,31.78,16.35,65.67,6.48,32.23,0
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2025-08-21,51.96,27.4,94.92,3.15,20.36,0
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2023-02-16,44.62,54.97,69.57,6.45,22.04,0
2023-06-27,14.04,27.62,70.2,5.31,27.99,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2021-06-25,20.61,32.89,69.16,3.71,25.12,0
2025-03-24,89.55,27.19,97.41,8.34,21.84,1
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2021-05-18,112.8,42.54,81.17,8.15,22.39,1
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2023-06-06,7.07,17.67,71.83,1.65,25.68,0
2026-06-17,2.73,48.06,92.46,3.35,25.02,1
2026-02-08,36.41,50.64,100.0,5.56,32.18,1
2023-01-16,32.44,32.32,78.46,4.59,26.47,0
2025-04-30,10.58,11.7,83.17,3.28,29.04,0
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2023-03-18,19.16,29.75,40.0,3.27,28.36,0
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2022-10-11,36.2,42.24,60.58,4.86,35.78,0
2021-01-11,115.28,36.45,67.28,8.25,13.75,1
2026-04-23,24.82,18.48,69.26,5.36,20.94,0
2020-08-09,12.39,30.98,60.29,6.55,26.36,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2022-02-19,15.01,22.41,91.39,3.99,25.68,0
2025-04-15,84.32,31.24,72.0,4.92,26.09,0
2022-12-21,18.5,30.93,62.31,3.01,26.71,0
2023-01-22,3.34,12.57,74.75,4.52,30.07,0
2023-01-24,40.06,45.68,91.65,5.47,31.5,1
2020-07-22,6.45,29.5,91.88,6.44,30.56,0
2023-11-20,91.17,41.66,97.1,7.41,21.16,1
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2022-12-26,15.15,33.9,72.68,6.87,19.35,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2024-02-04,10.03,27.25,64.84,6.05,25.89,0
2023-10-26,136.63,36.44,69.02,10.12,21.46,1
2020-03-12,31.31,43.1,60.93,3.98,28.03,0
2021-08-18,29.6,29.3,67.68,1.38,27.04,0
2023-12-15,1.85,36.86,68.42,7.7,20.19,0
2020-04-12,20.54,14.55,74.26,8.42,37.28,0
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2020-05-25,36.11,19.45,81.04,1.52,24.38,0
2023-05-05,35.06,29.82,100.0,0.91,33.59,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2025-02-21,23.56,29.18,82.34,2.93,26.76,0
2024-05-31,16.0,25.16,91.17,1.99,26.13,0
2024-01-06,52.02,38.64,65.12,2.42,28.1,0
2024-02-14,18.79,21.09,88.83,6.36,33.58,0
2021-04-28,14.57,37.34,99.05,5.99,28.22,0
2020-09-16,32.79,23.49,85.47,8.01,20.09,1
2023-01-05,18.21,21.89,73.18,6.23,20.89,0
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2021-09-15,29.92,21.48,71.16,2.89,20.42,0
2021-10-18,14.56,40.4,84.94,3.03,23.17,0
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2023-08-26,10.97,42.28,77.57,1.55,21.49,0
2026-06-07,29.81,22.67,87.22,3.99,36.99,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2024-07-30,50.98,24.48,90.92,6.83,23.3,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2025-08-09,65.0,41.56,90.43,5.96,23.85,1
2026-08-10,1.46,39.65,72.49,5.61,30.84,0
2020-06-05,43.2,19.63,75.43,3.3,29.49,0
2023-06-18,32.36,32.97,83.05,4.76,29.93,0
2026-07-05,14.68,32.88,93.05,9.45,31.17,1
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2023-07-27,25.98,28.8,86.43,5.09,23.57,0
2024-12-19,55.2,28.56,74.3,4.14,27.34,0
2021-04-21,24.33,37.33,68.33,6.88,26.7,0
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2020-11-27,73.54,28.58,94.44,9.58,26.91,1
2024-10-22,10.18,24.06,62.96,2.91,24.31,0
2021-09-14,50.73,52.76,86.04,5.08,33.53,1
2020-09-05,61.97,29.76,64.45,6.04,25.37,0
2021-08-04,75.94,30.81,74.51,8.15,27.65,1
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2025-03-14,99.88,45.01,72.0,4.82,15.01,1
2023-01-08,14.72,38.65,80.85,4.51,33.71,0
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2021-10-26,62.53,35.56,89.93,7.41,24.67,1
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2026-07-05,14.68,32.88,93.05,9.45,31.17,1
2022-09-17,60.09,17.6,96.21,2.08,24.79,1
2024-05-19,16.13,21.84,81.47,2.92,29.81,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2026-05-29,5.3,24.73,84.75,4.78,35.12,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2026-07-05,14.68,32.88,93.05,9.45,31.17,1
2022-11-19,15.19,40.23,86.38,9.91,25.76,1
2020-04-15,32.21,38.38,75.99,3.26,29.04,0
2026-03-10,63.83,19.01,75.2,8.48,25.43,1
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2020-07-17,30.05,32.11,74.43,4.61,20.46,0
2022-06-24,71.51,26.55,88.6,5.33,26.17,1
2023-05-17,38.63,30.29,69.81,6.64,30.1,0
2026-05-03,30.46,48.71,88.97,6.15,29.7,1
2024-02-09,60.57,10.34,85.1,5.94,35.39,1
2020-04-11,33.88,34.25,88.1,8.76,24.53,1
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2023-09-20,76.49,22.63,91.3,3.85,25.17,1
2022-11-27,70.49,45.4,69.79,4.67,35.95,1
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2025-04-10,67.88,14.93,72.18,10.24,23.43,1
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2024-04-27,5.63,53.38,60.79,5.16,31.36,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2026-09-11,18.97,41.64,69.92,2.76,26.7,0
2024-03-09,69.51,40.26,96.48,4.04,22.74,1
2026-09-02,1.95,31.95,80.37,2.39,37.06,0
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2021-10-26,62.53,35.56,89.93,7.41,24.67,1
2022-11-14,43.34,23.32,74.17,4.49,28.92,0
2020-06-21,15.24,20.07,76.4,3.81,29.27,0
2026-08-22,52.29,23.32,77.3,0.0,30.71,0
2024-11-16,42.72,30.29,82.67,2.59,31.71,0
2020-09-10,71.66,32.92,88.68,7.58,23.85,1
2023-06-11,46.41,35.91,84.44,6.76,27.23,0
2021-03-15,77.36,41.19,71.33,5.53,28.18,0
2020-04-10,48.68,40.96,76.93,3.25,32.65,0
2023-03-21,10.18,23.96,66.99,6.75,28.28,0
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2022-07-18,28.96,27.22,96.59,9.84,31.22,1
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2020-03-25,44.29,44.42,88.14,3.89,24.61,0
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2021-05-06,68.54,33.98,81.7,8.96,25.84,1
2025-03-23,7.72,16.55,65.11,3.78,22.62,0
2022-04-06,21.17,24.6,64.99,5.81,21.63,0
2025-08-15,155.07,32.45,91.06,8.02,33.28,1
2020-12-17,66.6,39.68,78.97,8.76,30.2,1
2020-06-07,71.81,22.04,54.35,1.67,28.25,0
2023-04-03,28.33,34.5,89.85,4.66,29.51,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2026-05-28,61.51,21.94,88.36,0.78,24.77,1
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2024-02-09,60.57,10.34,85.1,5.94,35.39,1
2024-02-23,85.52,52.02,68.16,5.26,22.64,1
2025-04-24,34.4,35.31,80.34,4.2,22.22,0
2026-03-20,61.55,27.18,76.3,8.69,34.89,1
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2021-04-14,63.43,60.0,96.25,3.86,30.14,1
2026-08-13,28.57,12.06,89.34,8.61,25.21,1
2026-03-31,13.29,16.95,85.32,6.01,27.73,0
2025-11-01,9.1,32.99,86.91,3.28,24.85,0
2025-06-03,83.67,17.77,78.05,8.04,21.86,1
2025-08-01,30.49,28.07,80.73,4.11,22.52,0
2022-12-24,3.99,28.32,64.86,4.83,36.62,0
2024-05-23,204.15,48.69,90.15,8.81,28.71,1
2022-07-29,11.05,26.73,70.95,6.67,29.04,0
2020-11-18,32.12,5.0,65.85,3.36,23.96,0
2025-10-19,55.58,35.53,72.52,7.41,20.97,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2025-09-11,12.33,22.13,90.32,1.68,33.39,0
2021-07-05,14.06,44.78,60.71,2.2,21.94,0
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2021-04-27,35.8,45.98,92.45,6.56,23.2,1
2023-06-22,9.3,60.0,94.74,0.38,30.6,1
2024-12-27,63.76,57.8,93.69,2.59,21.85,1
2021-06-03,39.7,29.78,65.19,5.21,27.85,0
2025-01-11,28.99,47.87,87.72,5.88,34.86,1
2020-07-10,43.68,31.12,57.61,3.65,27.54,0
2020-07-31,22.95,35.19,81.88,2.83,21.99,0
2021-03-02,36.42,33.27,64.44,5.24,24.97,0
2024-01-02,41.1,35.38,87.67,4.63,22.84,0
2022-04-21,58.29,45.89,82.25,8.7,20.89,1
2024-12-15,46.25,31.39,89.2,11.68,26.1,1
2022-02-18,94.37,21.48,92.23,6.66,24.04,1
2020-11-14,32.9,8.22,66.78,5.19,28.22,0
2026-02-10,29.18,38.2,55.74,4.72,23.78,0
2020-06-23,46.78,36.66,83.13,6.11,20.28,0
2023-12-29,65.12,22.03,79.17,8.63,29.2,1
2024-05-01,15.95,40.41,70.41,2.62,27.95,0
2026-09-17,35.51,10.48,85.44,9.18,30.9,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2026-05-31,65.02,34.09,59.94,8.65,22.74,1
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2023-02-01,61.69,21.94,71.14,8.14,30.38,1
2026-04-06,39.0,31.79,59.63,6.19,26.28,0
2026-06-06,29.31,35.51,54.35,4.2,24.37,0
2020-08-06,94.17,31.39,73.82,5.65,26.9,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2020-03-29,30.38,41.46,92.53,6.64,28.09,0
2024-08-22,18.09,48.8,78.2,1.04,39.11,0
2026-07-17,40.65,55.61,78.84,6.5,32.68,0
2025-10-10,44.22,16.88,85.5,4.38,22.57,0
2021-08-25,62.38,34.36,85.73,5.9,36.09,1
2022-05-27,66.48,30.06,74.29,7.42,17.49,0
2026-09-26,80.64,29.78,70.2,10.7,21.11,1
2023-10-12,86.84,46.71,68.73,4.65,36.1,1
2021-08-15,4.61,16.19,66.98,9.1,25.47,0
2022-06-24,71.51,26.55,88.6,5.33,26.17,1
2023-11-09,17.76,42.27,76.58,5.73,13.46,0
2020-03-15,63.19,46.35,76.03,5.64,25.67,1
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2021-12-17,57.39,39.72,78.86,8.39,28.1,0
2022-05-23,23.11,26.03,63.75,4.31,26.92,0
2022-06-05,7.73,22.91,71.62,4.16,26.41,0
2023-11-20,91.17,41.66,97.1,7.41,21.16,1
2026-02-16,35.01,51.36,72.53,4.32,29.9,0
2025-04-26,12.54,30.38,71.09,6.82,26.41,0
2022-10-20,28.41,34.07,63.23,1.75,35.19,0
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2020-07-05,31.82,30.81,75.14,5.55,33.31,0
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2021-03-25,34.99,31.16,76.95,2.9,25.1,0
2020-10-29,26.97,38.69,100.0,2.5,22.91,0
2023-04-23,12.06,35.79,84.14,7.26,16.89,0
2023-12-25,8.81,49.91,94.13,3.36,34.98,1
2024-05-24,75.48,30.35,86.46,7.83,25.99,1
2021-07-14,34.18,30.85,78.96,6.22,19.11,0
2023-12-12,24.18,24.08,69.34,5.43,29.66,0
2020-07-14,22.26,26.96,100.0,4.49,29.67,0
2026-11-04,54.35,18.73,79.42,9.98,29.42,0
2025-08-18,4.8,45.94,88.76,5.21,24.94,1
2020-10-19,6.52,28.42,81.35,4.72,30.95,0
2021-01-17,20.38,24.82,85.52,4.84,35.44,0
2021-09-14,50.73,52.76,86.04,5.08,33.53,1
2024-05-15,14.17,45.3,85.22,6.41,24.69,1
2020-10-10,14.45,10.86,67.44,2.89,29.84,0
2025-01-10,10.39,43.9,79.71,3.75,31.11,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2024-10-14,15.0,39.1,71.57,8.08,25.56,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2023-04-09,23.05,22.33,80.45,4.51,31.91,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2020-04-27,5.64,46.16,79.76,3.53,31.36,0
2024-02-28,11.54,45.33,86.79,3.05,32.9,1
2021-01-18,66.9,43.25,75.97,7.27,22.73,0
2024-08-10,34.69,31.26,70.47,4.53,21.88,0
2020-08-15,35.79,32.95,93.2,6.81,23.56,0
2025-03-29,28.55,16.17,73.55,3.48,12.52,0
2026-09-25,55.8,50.91,86.95,6.89,34.24,1
2023-05-20,91.69,15.95,74.14,9.04,26.54,1
2024-06-29,54.07,34.38,82.99,4.86,34.33,0
2022-10-08,13.64,39.52,97.54,8.01,34.35,1
2026-05-30,8.41,16.78,78.69,5.07,22.18,0
2022-04-09,33.45,20.95,66.14,0.69,28.28,0
2026-02-02,12.72,27.35,70.65,2.4,22.46,0
2021-04-25,33.16,22.66,67.0,2.97,19.54,0
2022-08-28,80.16,8.06,91.53,8.1,33.71,1
2025-06-13,10.49,5.0,73.06,5.9,25.66,0
2021-07-30,14.45,34.0,78.06,2.57,31.93,0
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2025-07-02,14.64,36.96,88.47,4.67,25.72,0
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2020-07-24,21.09,34.73,82.27,1.93,27.11,0
2025-01-26,70.18,50.58,53.44,6.36,20.47,1
2025-12-31,32.71,38.6,70.87,8.14,34.35,0
2021-02-22,28.99,22.6,82.76,0.0,23.32,0
2022-12-19,18.16,47.67,55.68,6.61,29.18,0
2020-07-08,91.35,41.84,90.55,3.7,25.35,1
2024-10-31,79.8,34.36,72.24,9.26,27.06,1
2021-05-18,112.8,42.54,81.17,8.15,22.39,1
2022-11-27,70.49,45.4,69.79,4.67,35.95,1
2022-03-28,14.39,46.75,89.65,2.94,27.82,1
2021-11-14,13.72,19.21,61.67,5.08,32.0,0
2026-07-10,49.98,8.9,74.65,5.51,28.3,0
2026-05-25,81.46,29.88,86.11,5.28,19.61,1
2026-10-28,21.71,50.49,85.3,3.24,29.98,1
2024-02-26,16.73,25.84,94.26,6.05,33.2,0
2024-12-24,66.88,42.73,76.21,8.03,33.65,1
2024-11-13,4.69,21.89,66.33,3.6,23.87,0
2023-02-07,36.12,20.78,83.78,5.21,25.26,0
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2020-07-18,16.41,25.12,74.49,1.58,27.13,0
2022-07-25,24.56,10.33,69.41,3.96,20.1,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
2020-08-20,61.45,17.3,94.84,2.39,16.73,1
2024-06-14,46.09,37.25,82.8,2.84,29.21,0
2026-05-22,3.81,48.46,89.14,2.05,28.99,1
2020-11-23,19.2,53.44,83.64,5.57,30.36,0
2022-07-31,67.55,45.15,90.97,6.4,25.38,1
2022-08-29,24.63,45.99,95.78,4.76,21.23,1
2025-03-27,74.31,11.0,89.15,5.45,29.2,1
2024-09-23,72.71,7.95,87.69,6.7,21.98,1
2025-08-12,34.14,32.54,64.34,7.11,24.35,0
2022-12-12,52.95,34.19,63.43,5.42,28.47,0
2024-01-14,67.47,20.58,93.95,7.57,30.15,1
2020-02-15,69.19,24.16,86.8,0.0,18.75,1
2020-04-29,7.8,29.65,48.48,4.1,31.88,0
2021-01-11,115.28,36.45,67.28,8.25,13.75,1
2021-05-07,78.4,29.42,84.85,8.66,26.06,1
2020-04-04,31.12,21.13,70.22,4.99,28.65,0
2021-10-04,71.85,33.1,82.5,8.98,25.64,1
2026-06-21,54.84,60.0,90.14,9.16,32.64,1
2022-04-23,114.47,18.74,94.03,5.84,25.71,1
2024-12-30,73.54,37.34,54.98,8.21,22.78,1
2022-12-17,35.19,30.38,79.15,3.36,22.18,0
2024-09-24,35.77,43.9,70.03,0.0,35.52,0
2026-01-08,72.13,27.77,68.73,8.15,25.03,1
2020-02-10,44.27,44.52,91.06,9.2,29.37,1
2022-10-15,46.7,50.36,68.71,5.64,32.82,0
2024-04-29,9.2,35.34,49.91,3.8,25.49,0
2021-10-17,11.92,33.68,90.42,5.48,19.82,0
2024-04-30,14.98,22.73,67.31,1.62,20.85,0
2020-09-13,23.94,57.55,87.5,1.38,26.7,1
2026-04-01,72.74,34.42,94.24,3.84,26.32,1
2025-06-29,82.7,23.14,74.71,7.6,23.32,0
2024-08-24,16.09,26.72,71.23,0.0,31.31,0
2020-02-19,32.57,48.21,95.6,6.16,29.38,1
2024-09-27,60.2,26.69,89.62,3.08,25.99,1
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2021-05-26,62.45,33.83,71.89,9.22,22.77,1
2021-12-30,111.02,22.61,98.18,5.7,21.1,1
2024-06-24,26.69,45.79,71.75,9.07,29.64,1
2024-02-15,69.14,15.73,87.66,3.63,28.47,1
2026-09-05,32.42,29.23,56.4,7.74,27.35,0
2023-11-20,91.17,41.66,97.1,7.41,21.16,1
2022-10-04,29.36,55.01,94.85,2.16,31.54,1
2025-05-01,71.68,36.16,65.87,8.28,24.55,1
2022-03-08,34.91,29.91,86.66,2.07,29.54,0
2024-10-27,19.13,26.85,67.9,8.28,26.05,0
2021-11-27,6.75,59.36,91.37,6.68,31.27,1
2024-04-24,82.97,33.5,79.19,6.13,32.66,0
2023-12-27,40.3,45.9,94.84,6.69,23.69,1
2025-01-18,37.85,41.19,57.32,5.23,34.35,0
2024-09-03,27.82,39.69,68.63,4.92,31.42,0
2026-01-26,29.05,20.78,67.37,5.8,28.97,0
2021-04-13,16.26,37.11,69.84,0.33,32.19,0
2025-06-11,101.4,46.92,57.99,5.41,30.08,1
